"Number","Method","Time","Count","SelfTime"
"1526","org.apache.maven.project.DefaultProjectBuilder.getModelBuildingRequest (Lorg/apache/maven/project/DefaultProjectBuilder$InternalConfig;)Lorg/apache/maven/model/building/ModelBuildingRequest;","166846","1083","17023"
"1527","org.apache.maven.model.building.DefaultModelBuildingRequest.setSystemProperties (Ljava/util/Properties;)Lorg/apache/maven/model/building/ModelBuildingRequest;","138747","1523","1957"
"1528","org.apache.maven.model.building.DefaultModelBuildingRequest.setSystemProperties (Ljava/util/Properties;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","136790","1523","3455"
"1529","org.apache.maven.project.ProjectModelResolver.<init> (Lorg/eclipse/aether/RepositorySystemSession;Lorg/eclipse/aether/RequestTrace;Lorg/eclipse/aether/RepositorySystem;Lorg/eclipse/aether/impl/RemoteRepositoryManager;Ljava/util/List;Lorg/apache/maven/project/ProjectBuildingRequest$RepositoryMerging;Lorg/apache/maven/project/ReactorModelPool;)V","9069","1083","3214"
"1530","org.apache.maven.model.building.DefaultModelBuildingRequest.setActiveProfileIds (Ljava/util/List;)Lorg/apache/maven/model/building/ModelBuildingRequest;","1953","1083","802"
"1531","org.apache.maven.model.building.DefaultModelBuildingRequest.setActiveProfileIds (Ljava/util/List;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","1151","1083","550"
"1532","org.apache.maven.model.building.DefaultModelBuildingRequest.setUserProperties (Ljava/util/Properties;)Lorg/apache/maven/model/building/ModelBuildingRequest;","4596","1083","804"
"1533","org.apache.maven.model.building.DefaultModelBuildingRequest.setUserProperties (Ljava/util/Properties;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","3792","1083","763"
"1534","org.apache.maven.model.building.DefaultModelBuildingRequest.setProfiles (Ljava/util/List;)Lorg/apache/maven/model/building/ModelBuildingRequest;","2142","1083","932"
"1535","org.apache.maven.model.building.DefaultModelBuildingRequest.setProfiles (Ljava/util/List;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","1210","1083","654"
"1536","org.apache.maven.model.building.DefaultModelBuildingRequest.setInactiveProfileIds (Ljava/util/List;)Lorg/apache/maven/model/building/ModelBuildingRequest;","1635","1083","699"
"1537","org.apache.maven.model.building.DefaultModelBuildingRequest.setInactiveProfileIds (Ljava/util/List;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","936","1083","468"
"1538","org.apache.maven.model.building.DefaultModelBuildingRequest.setModelCache (Lorg/apache/maven/model/building/ModelCache;)Lorg/apache/maven/model/building/ModelBuildingRequest;","1350","1523","1049"
"1539","org.apache.maven.model.building.DefaultModelBuildingRequest.setModelCache (Lorg/apache/maven/model/building/ModelCache;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","301","1478","301"
"1540","org.apache.maven.model.building.DefaultModelBuildingRequest.setProcessPlugins (Z)Lorg/apache/maven/model/building/ModelBuildingRequest;","1478","1523","1182"
"1541","org.apache.maven.model.building.DefaultModelBuildingRequest.setProcessPlugins (Z)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","296","1474","296"
"1542","org.apache.maven.model.building.DefaultModelBuildingRequest.setValidationLevel (I)Lorg/apache/maven/model/building/ModelBuildingRequest;","1785","1523","1487"
"1543","org.apache.maven.model.building.DefaultModelBuildingRequest.setValidationLevel (I)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","298","1492","298"
"1544","org.apache.maven.model.building.DefaultModelBuildingRequest.setModelResolver (Lorg/apache/maven/model/resolution/ModelResolver;)Lorg/apache/maven/model/building/ModelBuildingRequest;","1365","1523","1099"
"1545","org.apache.maven.project.DefaultProjectBuildingRequest.getProfiles ()Ljava/util/List;","255","1058","255"
"1546","org.apache.maven.project.DefaultProjectBuildingRequest.getUserProperties ()Ljava/util/Properties;","371","1273","371"
"1547","org.apache.maven.project.DefaultProjectBuildingRequest.getValidationLevel ()I","341","1073","341"
"1548","org.apache.maven.project.DefaultProjectBuildingRequest.isProcessPlugins ()Z","270","1058","270"
"1549","org.apache.maven.project.DefaultProjectBuildingRequest.getSystemProperties ()Ljava/util/Properties;","284","1027","284"
"1550","org.eclipse.aether.RequestTrace.newChild (Ljava/lang/Object;)Lorg/eclipse/aether/RequestTrace;","1248","1514","1248"
"1551","org.apache.maven.project.MavenProject.<init> ()V","15338","1083","7380"
"1552","java.util.Collections.synchronizedSet (Ljava/util/Set;)Ljava/util/Set;","1323","1115","1323"
"1553","org.apache.maven.project.DefaultProjectBuildingResult.<init> (Lorg/apache/maven/project/MavenProject;Ljava/util/List;Lorg/apache/maven/project/DependencyResolutionResult;)V","11450","1083","4128"
"1554","org.apache.maven.project.DefaultModelBuildingListener.<init> (Lorg/apache/maven/project/MavenProject;Lorg/apache/maven/project/ProjectBuildingHelper;Lorg/apache/maven/project/ProjectBuildingRequest;)V","5187","1083","3322"
"1555","org.apache.maven.model.building.AbstractModelBuildingListener.<init> ()V","733","1076","733"
"1556","org.apache.maven.project.DefaultProjectBuildingRequest.getRemoteRepositories ()Ljava/util/List;","380","2082","380"
"1557","org.apache.maven.model.building.DefaultModelBuildingRequest.setLocationTracking (Z)Lorg/apache/maven/model/building/ModelBuildingRequest;","909","1083","671"
"1558","org.apache.maven.model.building.DefaultModelBuildingRequest.setModelSource (Lorg/apache/maven/model/building/ModelSource;)Lorg/apache/maven/model/building/ModelBuildingRequest;","1246","1507","957"
"1559","org.apache.maven.model.building.DefaultModelBuildingRequest.setPomFile (Ljava/io/File;)Lorg/apache/maven/model/building/ModelBuildingRequest;","1352","1083","807"
"1560","org.apache.maven.model.building.DefaultModelBuildingRequest.setPomFile (Ljava/io/File;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","545","1059","395"
"1561","org.apache.maven.project.DefaultProjectBuildingRequest.getProject ()Lorg/apache/maven/project/MavenProject;","284","1052","284"
"1562","org.apache.maven.project.DefaultProjectBuildingRequest.isResolveDependencies ()Z","337","1080","337"
"1563","org.apache.maven.project.DefaultProjectBuilder$InternalConfig.<init> (Lorg/apache/maven/project/DefaultProjectBuilder;Lorg/apache/maven/project/ProjectBuildingRequest;Lorg/apache/maven/project/ReactorModelPool;Lorg/apache/maven/project/ReactorModelCache;)V","61817","1068","5459"
"1564","org.apache.maven.artifact.repository.LegacyLocalRepositoryManager.overlay (Lorg/apache/maven/artifact/repository/ArtifactRepository;Lorg/eclipse/aether/RepositorySystemSession;Lorg/eclipse/aether/RepositorySystem;)Lorg/eclipse/aether/RepositorySystemSession;","8687","1425","4061"
"1565","java.io.File.equals (Ljava/lang/Object;)Z","1433","1615","1433"
"1566","org.apache.maven.artifact.repository.MavenArtifactRepository.getBasedir ()Ljava/lang/String;","628","2852","628"
"1567","org.apache.maven.model.building.FileModelSource.<init> (Ljava/io/File;)V","8016","1788","1767"
"1568","org.apache.maven.building.FileSource.<init> (Ljava/io/File;)V","6287","1790","3496"
"1569","java.io.File.getAbsoluteFile ()Ljava/io/File;","3223","2131","3223"
"1570","org.apache.maven.project.DefaultProjectBuilder.useGlobalModelCache ()Z","2343","1068","635"
"1571","java.lang.Boolean.getBoolean (Ljava/lang/String;)Z","1745","1069","1745"
"1572","org.apache.maven.repository.internal.ArtifactDescriptorUtils.toPomArtifact (Lorg/eclipse/aether/artifact/Artifact;)Lorg/eclipse/aether/artifact/Artifact;","6786","1549","3064"
"1573","org.apache.maven.bridge.MavenRepositorySystem.createProjectArtifact (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","36088","743","653"
"1574","org.apache.maven.bridge.MavenRepositorySystem.createProjectArtifactX (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","35435","743","559"
"1575","org.apache.maven.bridge.MavenRepositorySystem.createProjectArtifactX (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","34876","743","619"
"1576","org.apache.maven.project.DefaultProjectBuilder.inheritedGroupId (Lorg/apache/maven/model/building/ModelBuildingResult;I)Ljava/lang/String;","3009","859","1347"
"1577","org.apache.maven.project.DefaultProjectBuilder.inheritedVersion (Lorg/apache/maven/model/building/ModelBuildingResult;I)Ljava/lang/String;","2671","763","1357"
"1578","org.apache.maven.project.DefaultProjectBuildingRequest.setRemoteRepositories (Ljava/util/List;)Lorg/apache/maven/project/ProjectBuildingRequest;","1653","1282","762"
"1579","org.apache.maven.project.DefaultProjectBuildingResult.getProject ()Lorg/apache/maven/project/MavenProject;","246","1081","246"
"1580","org.apache.maven.project.MavenProject.getParentArtifact ()Lorg/apache/maven/artifact/Artifact;","152","710","152"
"1581","org.apache.maven.project.MavenProject.getRemoteArtifactRepositories ()Ljava/util/List;","623","1961","623"
"1582","org.apache.maven.project.MavenProject.setParent (Lorg/apache/maven/project/MavenProject;)V","251","722","251"
"1583","org.apache.maven.bridge.MavenRepositorySystem.createDependencyArtifact (Lorg/apache/maven/model/Dependency;)Lorg/apache/maven/artifact/Artifact;","258711","14014","35397"
"1584","org.apache.maven.bridge.MavenRepositorySystem.createDependencyArtifactX (Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/artifact/versioning/VersionRange;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Lorg/apache/maven/artifact/Artifact;","169275","14014","4384"
"1585","org.apache.maven.project.MavenProject.setPluginArtifacts (Ljava/util/Set;)V","387","1086","387"
"1586","org.apache.maven.project.MavenProject.setModel (Lorg/apache/maven/model/Model;)V","602","2129","602"
"1587","org.apache.maven.model.building.DefaultModelBuildingRequest.<init> ()V","2272","1519","2272"
"1588","org.apache.maven.project.DefaultProjectBuildingRequest.getActiveProfileIds ()Ljava/util/List;","248","1035","248"
"1589","org.apache.maven.model.building.DefaultModelBuildingRequest.setLocationTracking (Z)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","238","1031","238"
"1590","org.apache.maven.model.building.DefaultModelBuildingRequest.setModelBuildingListener (Lorg/apache/maven/model/building/ModelBuildingListener;)Lorg/apache/maven/model/building/ModelBuildingRequest;","285","1052","285"
"1591","org.apache.maven.project.MavenProject.setParentArtifact (Lorg/apache/maven/artifact/Artifact;)V","282","729","282"
"1592","org.apache.maven.artifact.resolver.filter.ExcludesArtifactFilter.<init> (Ljava/util/List;)V","1939","353","424"
"1593","org.apache.maven.artifact.resolver.filter.IncludesArtifactFilter.<init> (Ljava/util/List;)V","1515","353","570"
"1594","org.apache.maven.model.Dependency.isOptional ()Z","2703","14583","2447"
"1595","org.apache.maven.model.Exclusion.getArtifactId ()Ljava/lang/String;","192","1207","192"
"1596","org.apache.maven.model.Exclusion.getGroupId ()Ljava/lang/String;","270","1217","270"
"1597","org.apache.maven.artifact.DefaultArtifact.setDependencyFilter (Lorg/apache/maven/artifact/resolver/filter/ArtifactFilter;)V","1324","6588","1324"
"1598","org.apache.maven.project.MavenProject.setActiveProfiles (Ljava/util/List;)V","355","1069","355"
"1599","org.apache.maven.model.building.DefaultModelBuildingRequest.setModelResolver (Lorg/apache/maven/model/resolution/ModelResolver;)Lorg/apache/maven/model/building/DefaultModelBuildingRequest;","266","1487","266"
"1600","org.apache.maven.project.DefaultProjectBuildingRequest.getBuildStartTime ()Ljava/util/Date;","254","1035","254"
"1601","org.apache.maven.project.DefaultProjectBuildingRequest.getPluginArtifactRepositories ()Ljava/util/List;","238","1057","238"
"1602","org.apache.maven.project.DefaultProjectBuilder.getModelCache ()Lorg/apache/maven/project/ReactorModelCache;","238","1033","238"
"1603","org.eclipse.aether.resolution.ArtifactResult.getRepository ()Lorg/eclipse/aether/repository/ArtifactRepository;","660","1966","660"
"1604","org.apache.maven.model.merge.MavenModelMerger.mergeSite (Lorg/apache/maven/model/Site;Lorg/apache/maven/model/Site;ZLjava/util/Map;)V","15771","501","1297"
"1605","org.apache.maven.model.merge.MavenModelMerger.mergeSite_Url (Lorg/apache/maven/model/Site;Lorg/apache/maven/model/Site;ZLjava/util/Map;)V","11265","501","2027"
"1606","org.apache.maven.model.inheritance.DefaultInheritanceAssembler$InheritanceModelMerger.extrapolateChildUrl (Ljava/lang/String;ZLjava/util/Map;)Ljava/lang/String;","34264","2789","4539"
"1607","org.apache.maven.model.inheritance.DefaultInheritanceAssembler$InheritanceModelMerger.appendPath (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","25069","2789","6044"
"1608","org.apache.maven.model.inheritance.DefaultInheritanceAssembler$InheritanceModelMerger.concatPath (Ljava/lang/StringBuilder;Ljava/lang/String;)V","11125","5578","5693"
"1609","java.lang.StringBuilder.charAt (I)C","759","2725","759"
"1610","org.apache.maven.model.Site.getLocation (Ljava/lang/Object;)Lorg/apache/maven/model/InputLocation;","715","1526","506"
"1611","org.apache.maven.model.Site.isChildSiteUrlInheritAppendPath ()Z","158","491","158"
"1612","org.apache.maven.model.merge.ModelMerger.mergeSite_Id (Lorg/apache/maven/model/Site;Lorg/apache/maven/model/Site;ZLjava/util/Map;)V","2386","501","1538"
"1613","org.apache.maven.model.Site.setId (Ljava/lang/String;)V","360","1139","360"
"1614","org.apache.maven.model.merge.ModelMerger.mergeSite_Name (Lorg/apache/maven/model/Site;Lorg/apache/maven/model/Site;ZLjava/util/Map;)V","823","501","560"
"1615","org.apache.maven.model.Site.getName ()Ljava/lang/String;","220","520","220"
"1616","org.apache.maven.model.Site.getChildSiteUrlInheritAppendPath ()Ljava/lang/String;","248","1083","248"
"1617","org.apache.maven.model.Scm.getLocation (Ljava/lang/Object;)Lorg/apache/maven/model/InputLocation;","960","2168","703"
"1618","org.apache.maven.model.Scm.isChildScmUrlInheritAppendPath ()Z","158","542","158"
"1619","org.apache.maven.model.Scm.getChildScmConnectionInheritAppendPath ()Ljava/lang/String;","491","2146","491"
"1620","org.apache.maven.model.merge.ModelMerger.mergeCiManagement (Lorg/apache/maven/model/CiManagement;Lorg/apache/maven/model/CiManagement;ZLjava/util/Map;)V","10743","630","1109"
"1621","org.apache.maven.model.merge.ModelMerger.mergeCiManagement_System (Lorg/apache/maven/model/CiManagement;Lorg/apache/maven/model/CiManagement;ZLjava/util/Map;)V","2244","630","1360"
"1622","org.apache.maven.model.CiManagement.getLocation (Ljava/lang/Object;)Lorg/apache/maven/model/InputLocation;","680","1687","527"
"1623","org.apache.maven.model.CiManagement.getSystem ()Ljava/lang/String;","222","1164","222"
"1624","org.apache.maven.model.merge.ModelMerger.mergeCiManagement_Url (Lorg/apache/maven/model/CiManagement;Lorg/apache/maven/model/CiManagement;ZLjava/util/Map;)V","1819","630","1020"
"1625","org.apache.maven.model.CiManagement.getUrl ()Ljava/lang/String;","238","1163","238"
"1626","org.apache.maven.model.merge.ModelMerger.mergeCiManagement_Notifiers (Lorg/apache/maven/model/CiManagement;Lorg/apache/maven/model/CiManagement;ZLjava/util/Map;)V","5571","630","2045"
"1627","org.apache.maven.model.CiManagement.getNotifiers ()Ljava/util/List;","969","841","588"
"1628","org.apache.maven.model.merge.ModelMerger.mergeIssueManagement (Lorg/apache/maven/model/IssueManagement;Lorg/apache/maven/model/IssueManagement;ZLjava/util/Map;)V","4748","516","817"
"1629","org.apache.maven.model.merge.ModelMerger.mergeIssueManagement_System (Lorg/apache/maven/model/IssueManagement;Lorg/apache/maven/model/IssueManagement;ZLjava/util/Map;)V","1719","516","939"
"1630","org.apache.maven.model.IssueManagement.getLocation (Ljava/lang/Object;)Lorg/apache/maven/model/InputLocation;","674","1541","513"
"1631","org.apache.maven.model.merge.ModelMerger.mergeIssueManagement_Url (Lorg/apache/maven/model/IssueManagement;Lorg/apache/maven/model/IssueManagement;ZLjava/util/Map;)V","2212","516","1387"
"1632","org.apache.maven.model.IssueManagement.getUrl ()Ljava/lang/String;","232","1028","232"
"1633","org.apache.maven.model.Model.setIssueManagement (Lorg/apache/maven/model/IssueManagement;)V","435","1090","435"
"1634","org.apache.maven.model.Parent.getVersion ()Ljava/lang/String;","2236","11498","2236"
"1635","org.apache.maven.model.Model.getChildProjectUrlInheritAppendPath ()Ljava/lang/String;","736","3676","736"
"1636","org.apache.maven.model.Dependency.setExclusions (Ljava/util/List;)V","146","365","146"
"1637","org.apache.maven.model.profile.DefaultProfileActivationContext.getInactiveProfileIds ()Ljava/util/List;","1458","6710","1458"
"1638","org.apache.maven.project.DefaultProjectBuildingRequest.getInactiveProfileIds ()Ljava/util/List;","262","1041","262"
"1639","org.apache.maven.project.artifact.MavenMetadataSource.getSystemProperties ()Ljava/util/Properties;","9684","128","330"
"1640","org.apache.maven.properties.internal.SystemProperties.addSystemProperties (Ljava/util/Properties;)V","7788","129","142"
"1641","org.apache.maven.properties.internal.SystemProperties.getSystemProperties ()Ljava/util/Properties;","4218","129","211"
"1642","org.apache.maven.properties.internal.SystemProperties.copyProperties (Ljava/util/Properties;)Ljava/util/Properties;","21160","684","886"
"1643","java.lang.System.getProperties ()Ljava/util/Properties;","394","355","394"
"1644","org.apache.maven.properties.internal.EnvironmentUtils.addEnvVars (Ljava/util/Properties;)V","5216","129","201"
"1645","org.apache.maven.project.DefaultProjectBuildingRequest.setSystemProperties (Ljava/util/Properties;)Lorg/apache/maven/project/ProjectBuildingRequest;","17686","554","632"
"1646","org.apache.maven.artifact.factory.DefaultArtifactFactory.createProjectArtifact (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","3140","128","145"
"1647","org.apache.maven.artifact.factory.DefaultArtifactFactory.createArtifact (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","4356","144","172"
"1648","org.apache.maven.artifact.factory.DefaultArtifactFactory.createArtifact (Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","4314","148","274"
"1649","org.apache.maven.artifact.factory.DefaultArtifactFactory.createArtifact (Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/artifact/versioning/VersionRange;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Lorg/apache/maven/artifact/Artifact;","4704","166","204"
"1650","org.apache.maven.artifact.factory.DefaultArtifactFactory.createArtifact (Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/artifact/versioning/VersionRange;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Lorg/apache/maven/artifact/Artifact;","11247","618","1058"
"1651","org.apache.maven.project.DefaultProjectBuildingRequest.<init> ()V","3613","342","2176"
"1652","org.apache.maven.plugin.internal.DefaultLegacySupport.getRepositorySession ()Lorg/eclipse/aether/RepositorySystemSession;","1680","485","686"
"1653","org.apache.maven.plugin.internal.DefaultLegacySupport.getSession ()Lorg/apache/maven/execution/MavenSession;","2666","1170","1415"
"1654","java.lang.ThreadLocal.get ()Ljava/lang/Object;","4413","3039","4413"
"1655","org.apache.maven.execution.MavenSession.getRepositorySession ()Lorg/eclipse/aether/RepositorySystemSession;","327","1387","327"
"1656","org.apache.maven.project.DefaultProjectBuildingRequest.setRepositoryMerging (Lorg/apache/maven/project/ProjectBuildingRequest$RepositoryMerging;)Lorg/apache/maven/project/ProjectBuildingRequest;","252","128","90"
"1657","org.apache.maven.project.DefaultProjectBuildingRequest.setRepositoryMerging (Lorg/apache/maven/project/ProjectBuildingRequest$RepositoryMerging;)Lorg/apache/maven/project/DefaultProjectBuildingRequest;","162","128","93"
"1658","org.apache.maven.project.DefaultProjectBuildingRequest.setRepositorySession (Lorg/eclipse/aether/RepositorySystemSession;)Lorg/apache/maven/project/ProjectBuildingRequest;","393","342","313"
"1659","org.apache.maven.project.DefaultProjectBuildingRequest.setRepositorySession (Lorg/eclipse/aether/RepositorySystemSession;)Lorg/apache/maven/project/DefaultProjectBuildingRequest;","81","341","81"
"1660","org.apache.maven.project.artifact.MavenMetadataSource$ProjectRelocation.<init> (Lorg/apache/maven/project/artifact/MavenMetadataSource$1;)V","235","128","126"
"1661","org.apache.maven.project.artifact.MavenMetadataSource$ProjectRelocation.<init> ()V","109","128","109"
"1662","org.apache.maven.repository.legacy.metadata.DefaultMetadataResolutionRequest.getLocalRepository ()Lorg/apache/maven/artifact/repository/ArtifactRepository;","2415","3560","1752"
"1663","org.apache.maven.artifact.DefaultArtifact.setDownloadUrl (Ljava/lang/String;)V","1204","6093","1204"
"1664","org.apache.maven.model.DistributionManagement.getRelocation ()Lorg/apache/maven/model/Relocation;","143","499","143"
"1665","org.apache.maven.project.artifact.MavenMetadataSource.getProjectBuilder ()Lorg/apache/maven/project/ProjectBuilder;","405","122","36"
"1666","org.apache.maven.repository.legacy.metadata.DefaultMetadataResolutionRequest.getRemoteRepositories ()Ljava/util/List;","2563","3690","1765"
"1667","org.apache.maven.artifact.repository.DefaultRepositoryRequest.getRemoteRepositories ()Ljava/util/List;","798","3670","798"
"1668","org.apache.maven.project.artifact.DefaultMavenMetadataCache.put (Lorg/apache/maven/artifact/Artifact;ZLorg/apache/maven/artifact/repository/ArtifactRepository;Ljava/util/List;Lorg/apache/maven/artifact/metadata/ResolutionGroup;)V","26030","128","219"
"1669","org.apache.maven.project.artifact.DefaultMavenMetadataCache.put (Lorg/apache/maven/project/artifact/DefaultMavenMetadataCache$CacheKey;Lorg/apache/maven/artifact/metadata/ResolutionGroup;)V","18493","128","1379"
"1670","org.apache.maven.project.artifact.DefaultMavenMetadataCache$CacheRecord.<init> (Lorg/apache/maven/project/artifact/DefaultMavenMetadataCache;Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/Artifact;Ljava/util/Set;Ljava/util/Map;Ljava/util/List;)V","16557","128","777"
"1671","java.io.File.canRead ()Z","60531","1656","60531"
"1672","org.apache.maven.artifact.ArtifactUtils.copyArtifacts (Ljava/util/Collection;Ljava/util/Collection;)Ljava/util/Collection;","54929","1654","3263"
"1673","org.apache.maven.artifact.ArtifactUtils.copyArtifact (Lorg/apache/maven/artifact/Artifact;)Lorg/apache/maven/artifact/Artifact;","164677","5911","47811"
"1674","org.apache.maven.artifact.DefaultArtifact.setBaseVersion (Ljava/lang/String;)V","16579","5911","2282"
"1675","org.apache.maven.artifact.ArtifactUtils.copyList (Ljava/util/List;)Ljava/util/List;","8013","11802","4247"
"1676","org.apache.maven.artifact.DefaultArtifact.setResolvedVersion (Ljava/lang/String;)V","1399","6026","1399"
"1677","org.apache.maven.artifact.DefaultArtifact.getAvailableVersions ()Ljava/util/List;","1227","5869","1227"
"1678","org.apache.maven.artifact.DefaultArtifact.getDependencyFilter ()Lorg/apache/maven/artifact/resolver/filter/ArtifactFilter;","3050","14520","3050"
"1679","org.apache.maven.artifact.DefaultArtifact.getDependencyTrail ()Ljava/util/List;","1182","6016","1182"
"1680","org.apache.maven.artifact.DefaultArtifact.getDownloadUrl ()Ljava/lang/String;","1151","5877","1151"
"1681","org.apache.maven.artifact.DefaultArtifact.getVersionRange ()Lorg/apache/maven/artifact/versioning/VersionRange;","5101","7793","5101"
"1682","org.apache.maven.artifact.DefaultArtifact.isRelease ()Z","1503","5875","1503"
"1683","org.apache.maven.artifact.DefaultArtifact.setRepository (Lorg/apache/maven/artifact/repository/ArtifactRepository;)V","1153","5885","1153"
"1684","org.apache.maven.artifact.DefaultArtifact.setRelease (Z)V","1240","5877","1240"
"1685","java.io.File.length ()J","37544","2844","37544"
"1686","java.io.File.lastModified ()J","80391","10303","80391"
"1687","org.apache.maven.artifact.ArtifactUtils.copyArtifactSafe (Lorg/apache/maven/artifact/Artifact;)Lorg/apache/maven/artifact/Artifact;","16388","2065","678"
"1688","org.apache.maven.project.artifact.DefaultMavenMetadataCache$CacheKey.hashCode ()I","453","1894","453"
"1689","org.apache.maven.repository.legacy.metadata.ResolutionGroup.getResolutionRepositories ()Ljava/util/List;","406","1766","406"
"1690","org.apache.maven.repository.legacy.metadata.ResolutionGroup.getArtifacts ()Ljava/util/Set;","402","1764","402"
"1691","org.apache.maven.repository.legacy.metadata.ResolutionGroup.getRelocatedArtifact ()Lorg/apache/maven/artifact/Artifact;","27","124","27"
"1692","org.apache.maven.project.artifact.DefaultMavenMetadataCache.newCacheKey (Lorg/apache/maven/artifact/Artifact;ZLorg/apache/maven/artifact/repository/ArtifactRepository;Ljava/util/List;)Lorg/apache/maven/project/artifact/DefaultMavenMetadataCache$CacheKey;","102636","1782","1670"
"1693","org.apache.maven.project.artifact.DefaultMavenMetadataCache$CacheKey.<init> (Lorg/apache/maven/artifact/Artifact;ZLorg/apache/maven/artifact/repository/ArtifactRepository;Ljava/util/List;)V","100966","1782","6655"
"1694","org.apache.maven.artifact.DefaultArtifact.isOptional ()Z","2594","12936","2594"
"1695","org.apache.maven.artifact.DefaultArtifact.setDependencyTrail (Ljava/util/List;)V","2245","10638","2245"
"1696","org.apache.maven.project.artifact.DefaultMavenMetadataCache.repositoriesHashCode (Ljava/util/List;)I","16678","1782","5252"
"1697","org.apache.maven.project.artifact.DefaultMavenMetadataCache.repositoryHashCode (Lorg/apache/maven/artifact/repository/ArtifactRepository;)I","7681","5833","4548"
"1698","org.apache.maven.project.artifact.DefaultMavenMetadataCache.artifactHashCode (Lorg/apache/maven/artifact/Artifact;)I","14439","1782","6941"
"1699","org.apache.maven.project.artifact.DefaultMavenMetadataCache.get (Lorg/apache/maven/artifact/Artifact;ZLorg/apache/maven/artifact/repository/ArtifactRepository;Ljava/util/List;)Lorg/apache/maven/artifact/metadata/ResolutionGroup;","340556","1654","9444"
"1700","org.apache.maven.artifact.DefaultArtifact.setAvailableVersions (Ljava/util/List;)V","1254","5867","1254"
"1701","java.util.Map.remove (Ljava/lang/Object;)Ljava/lang/Object;","2437","3788","2405"
"1702","org.apache.maven.project.artifact.MavenMetadataSource.createDependencyArtifact (Lorg/apache/maven/model/Dependency;Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/Artifact;)Lorg/apache/maven/artifact/Artifact;","7733","542","558"
"1703","org.apache.maven.project.artifact.MavenMetadataSource.createDependencyArtifact (Lorg/apache/maven/artifact/factory/ArtifactFactory;Lorg/apache/maven/model/Dependency;Ljava/lang/String;Lorg/apache/maven/artifact/resolver/filter/ArtifactFilter;)Lorg/apache/maven/artifact/Artifact;","11110","691","1602"
"1704","org.apache.maven.artifact.factory.DefaultArtifactFactory.createDependencyArtifact (Ljava/lang/String;Ljava/lang/String;Lorg/apache/maven/artifact/versioning/VersionRange;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Lorg/apache/maven/artifact/Artifact;","5893","395","225"
"1705","org.apache.maven.project.artifact.MavenMetadataSource.getEffectiveScope (Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;","835","691","466"
"1706","org.apache.maven.project.artifact.MavenMetadataSource.createDependencyFilter (Lorg/apache/maven/model/Dependency;Lorg/apache/maven/artifact/resolver/filter/ArtifactFilter;)Lorg/apache/maven/artifact/resolver/filter/ArtifactFilter;","991","379","413"
"1707","org.apache.maven.project.artifact.MavenMetadataSource.aggregateRepositories (Ljava/util/List;Ljava/util/List;)Ljava/util/List;","2288","128","921"
"1708","org.apache.maven.artifact.metadata.ResolutionGroup.<init> (Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/Artifact;Ljava/util/Set;Ljava/util/Map;Ljava/util/List;)V","2456","1654","1123"
"1709","org.apache.maven.repository.legacy.metadata.ResolutionGroup.<init> (Lorg/apache/maven/artifact/Artifact;Lorg/apache/maven/artifact/Artifact;Ljava/util/Set;Ljava/util/Map;Ljava/util/List;)V","1333","1652","1333"
"1710","org.apache.maven.project.MavenProject.getDependencies ()Ljava/util/List;","400","192","335"
