"Number","Method","Time","Count","SelfTime"
"119","org.evosuite.runtime.classhandling.ClassStateSupport.resetClasses ([Ljava/lang/String;)V","24526162","3710","19481383"
"120","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider.__STATIC_RESET ()V","379","10","183"
"121","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$MetricsServletImpl.__STATIC_RESET ()V","45","10","45"
"122","org.apache.zookeeper.metrics.MetricsProviderLifeCycleException.__STATIC_RESET ()V","55","12","55"
"123","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$PrometheusGaugeWrapper.__STATIC_RESET ()V","25","10","25"
"124","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$Context.__STATIC_RESET ()V","18","10","18"
"125","org.evosuite.runtime.classhandling.ClassResetter.getInstance ()Lorg/evosuite/runtime/classhandling/ClassResetter;","47779","3710","47476"
"126","org.evosuite.runtime.classhandling.ClassResetter.setClassLoader (Ljava/lang/ClassLoader;)V","12432","3710","12432"
"127","org.evosuite.runtime.thread.ThreadStopper.killAndJoinClientThreads ()V","1564374","3710","1559719"
"128","org.evosuite.runtime.jvm.ShutdownHookHandler.safeExecuteAddedHooks ()I","124598","3710","124598"
"129","org.evosuite.runtime.classhandling.JDKClassResetter.reset ()V","184633","3710","184633"
"130","org.evosuite.runtime.GuiSupport.restoreHeadlessMode ()V","103364","3710","103364"
"131","org.evosuite.runtime.sandbox.Sandbox.doneWithExecutingSUTCode ()V","31257","3710","31257"
"132","org.evosuite.runtime.jvm.ShutdownHookHandler.getInstance ()Lorg/evosuite/runtime/jvm/ShutdownHookHandler;","61306","7420","60832"
"133","org.evosuite.runtime.agent.InstrumentingAgent.deactivate ()V","7158","3710","7158"
"134","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProviderTest.testAdvancedSummary ()V","580194","1","3317"
"135","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProviderTest.callServlet ()Ljava/lang/String;","546648","4","18"
"136","org.mockito.Mockito.mock (Ljava/lang/Class;)Ljava/lang/Object;","2135414","10","2133595"
"137","java.io.StringWriter.<init> ()V","4333","1202","4333"
"138","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$Context.getSummary (Ljava/lang/String;Lorg/apache/zookeeper/metrics/MetricsContext$DetailLevel;)Lorg/apache/zookeeper/metrics/Summary;","21667","6","6011"
"139","java.util.concurrent.ConcurrentMap.computeIfAbsent (Ljava/lang/Object;Ljava/util/function/Function;)Ljava/lang/Object;","64577","602","1876"
"140","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$Context.lambda$getSummary$3 (Ljava/lang/String;Lorg/apache/zookeeper/metrics/MetricsContext$DetailLevel;Ljava/lang/String;)Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider$PrometheusSummary;","15410","2","143"
"141","org.apache.zookeeper.metrics.prometheus.PrometheusMetricsProvider$PrometheusSummary.<init> (Lorg/apache/zookeeper/metrics/prometheus/PrometheusMetricsProvider;Ljava/lang/String;Lorg/apache/zookeeper/metrics/MetricsContext$DetailLevel;)V","15264","2","61"
"142","io.prometheus.client.Summary$Builder.register (Lio/prometheus/client/CollectorRegistry;)Lio/prometheus/client/SimpleCollector;","9874","2","9874"
