"Number","Method","Time","Count","SelfTime"
"106","org.apache.maven.settings.building.DefaultSettingsBuilder.getSettingsSource (Ljava/io/File;Lorg/apache/maven/building/Source;)Lorg/apache/maven/building/Source;","1714","2","1604"
"107","org.apache.maven.building.FileSource.<init> (Ljava/io/File;)V","61","1","26"
"108","java.io.File.getAbsoluteFile ()Ljava/io/File;","46","2","46"
"109","java.io.File.exists ()Z","49","1","49"
"110","org.apache.maven.settings.building.DefaultSettingsProblemCollector.<init> (Ljava/util/List;)V","29","1","22"
"111","org.apache.maven.settings.building.DefaultSettingsBuildingResult.<init> (Lorg/apache/maven/settings/Settings;Ljava/util/List;)V","13","1","13"
"112","org.apache.maven.settings.building.DefaultSettingsBuilder.hasErrors (Ljava/util/List;)Z","11","1","2"
"113","org.apache.maven.settings.building.DefaultSettingsProblemCollector.getProblems ()Ljava/util/List;","8","2","8"
"114","java.io.File.<init> (Ljava/lang/String;)V","12","2","12"
"115","java.io.File.isAbsolute ()Z","6","1","6"
"116","java.lang.String.length ()I","85","26","85"
"117","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.getGlobalSettingsFile ()Ljava/io/File;","2","1","2"
"118","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.getGlobalSettingsSource ()Lorg/apache/maven/settings/building/SettingsSource;","2","1","2"
"119","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.getUserSettingsFile ()Ljava/io/File;","2","1","2"
"120","org.apache.maven.settings.building.DefaultSettingsBuildingRequest.getUserSettingsSource ()Lorg/apache/maven/settings/building/SettingsSource;","2","1","2"
"121","org.apache.maven.settings.building.DefaultSettingsBuilderFactory.newInstance ()Lorg/apache/maven/settings/building/DefaultSettingsBuilder;","25583","1","11161"
"122","org.apache.maven.settings.building.DefaultSettingsBuilderFactory.newSettingsValidator ()Lorg/apache/maven/settings/validation/SettingsValidator;","6199","1","6180"
"123","org.apache.maven.settings.validation.DefaultSettingsValidator.<init> ()V","56","9","56"
